ac_year,state_name,district_code,district_name,vilcd,vilname,schcd,schname,habname,blkname,schmgt_desc,schcat_desc,rururb,lat,long
2015-16,Mizoram                       ,1501,MAMIT,150101010,KAWRTHAH,15010101014,HALLIDAY ENGLISH MEDIUM SCHOOL M/S (Pvt.),KAWRTHAH,"SDEO, KAWRTHAH",LUMPSUM AIDED                                                              ,Upper Primary only,Rural,24.000861,92.374919
2015-16,Mizoram                       ,1501,MAMIT,150101010,KAWRTHAH,15010101015,"ST.IGNATIUS ENGLISH MIDDLE SCHOOL, KAWRTHAH (Pvt.)",KAWRTHAH,"SDEO, KAWRTHAH",Church                                                                     ,Upper Primary only,Rural,24.0061,92.375843
2015-16,Mizoram                       ,1501,MAMIT,150101011,RENGDIL,15010101101,GOVT. RENGDIL GOVT. P/S-I,RENGDIL,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.068675,92.387447
2015-16,Mizoram                       ,1501,MAMIT,150101011,RENGDIL,15010101102,GOVT. RENGDIL GOVT. P/S-II,RENGDIL,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.073596,92.39042
2015-16,Mizoram                       ,1501,MAMIT,150101011,RENGDIL,15010101103,GOVT. RENGDIL GOVT. M/S-I,RENGDIL,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.072284,92.388723
2015-16,Mizoram                       ,1501,MAMIT,150101011,RENGDIL,15010101104,GOVT. RENGDIL GOVT. M/S-II,RENGDIL,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.068149,92.387082
2015-16,Mizoram                       ,1501,MAMIT,150101011,RENGDIL,15010101105,STONE QUARRY P/S (SSA),RENGDIL,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,24.025763,92.377523
2015-16,Mizoram                       ,1501,MAMIT,150101011,RENGDIL,15010101106,GOVT. RENGDIL HIGH SCHOOL,RENGDIL,"DEO, MAMIT",Department of Education,Secondary Only,Rural,24.067253,92.38723
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101201,GOVT. TUIDAM P/S,TUIDAM,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,23.926807,92.369931
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101202,TUIDAM P/S-II (SSA),TUIDAM,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.932205,92.367584
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101203,GOVT. TUIDAM M/S,TUIDAM,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,23.927172,92.370007
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101204,NEW EDEN P/S (SSA),NEW EDEN,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.939012,92.319737
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101205,TUMPANGLUI P/S (SSA),TUMPANGLUI,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.948698,92.34122
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101206,TUMPANGLUI UPS (SSA),TUMPANGLUI,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,23.948807,92.341348
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101207,NEW EDEN UPS (SSA),TUIDAM,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,23.9348,92.318658
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101215,LMS P/S TUIDAM (Pvt.),TUIDAM,"SDEO, KAWRTHAH",Pvt. Unaided,Primary,Rural,23.92943,92.367931
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101221,GOVT. TUIDAM HIGH SCHOOL,TUIDAM,"DEO, MAMIT",Department of Education,Secondary Only,Rural,23.927214,92.368551
2015-16,Mizoram                       ,1501,MAMIT,150101012,TUIDAM,15010101222,LMS M/S TUIDAM (Pvt.),TUIDAM,"SDEO, KAWRTHAH",Pvt. Unaided,Upper Primary only,Rural,23.92943,92.367931
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101301,GOVT. KAWRTETHAWVENG P/S-I,KAWRTETHAWVENG,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,23.868657,92.373573
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101302,GOVT. KAWRTETHAWVENG P/S-II,KAWRTETHAWVENG,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,23.872512,92.375592
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101303,GOVT. KAWRTETHAWVENG P/S-III,KAWRTETHAWVENG,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,23.870139,92.373836
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101304,GOVT. KAWRTETHAWVENG M/S-I,KAWRTETHAWVENG,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,23.868382,92.373702
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101305,GOVT. KAWRTETHAWVENG M/S-II,KAWRTETHAWVENG,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,23.875924,92.373372
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101307,GOVT. KAWRTETHAWVENG HIGH SCHOOL,KAWRTETHAWVENG,"DEO, MAMIT",Department of Education,Secondary Only,Rural,23.868068,92.377512
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101308,"PRESBYTERIAN ENGLISH P/S, KAWRTETHAWVENG",KAWRTETHAWVENG,"SDEO, KAWRTHAH",Church                                                                     ,Primary,Rural,23.871559,92.373406
2015-16,Mizoram                       ,1501,MAMIT,150101013,KAWRTETHAWVENG,15010101309,"PRESBYTERIAN ENGLISH M/S, KAWRTETHAWVENG",KAWRTETHAWVENG,"SDEO, KAWRTHAH",Church                                                                     ,Upper Primary only,Rural,23.871559,92.373406
2015-16,Mizoram                       ,1501,MAMIT,150101016,THAIDAWR,15010101601,THAIDAWR UPS (SSA),THAIDAWR,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,23.804821,92.297924
2015-16,Mizoram                       ,1501,MAMIT,150101016,THAIDAWR,15010101602,THAIDAWR P/S (SSA),THAIDAWR,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.804286,92.29951
2015-16,Mizoram                       ,1501,MAMIT,150101016,THAIDAWR,15010101603,SYNOD HOME MISSION P/S THAIDAWR (Pvt.),THAIDAWR,"SDEO, KAWRTHAH",Pvt. Unaided,Primary,Rural,23.80319,92.298998
2015-16,Mizoram                       ,1501,MAMIT,150101016,THAIDAWR,15010101604,SYNOD HOME MISSION UPS THAIDAWR (Pvt.),THAIDAWR,"SDEO, KAWRTHAH",Pvt. Unaided,Upper Primary only,Rural,23.80319,92.298998
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101701,GOVT. W. BUNGHMUN P/S,W.BUNGHMUN,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,23.80186,92.359548
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101702,BUNGHMUN VENGTHLANG P/S (SSA),W.BUNGHMUN,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.803765,92.362686
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101703,GOVT. BUNGHMUN M/S,W.BUNGHMUN,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,23.801993,92.359541
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101704,MUALTHUAM P/S (SSA),MUALTHUAM,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.845689,92.325893
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101705,MUALTHUAM UPS (SSA),MUALTHUAM,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,23.845648,92.325739
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101707,SOTAPA P/S (SSA),SOTAPA,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.842937,92.287708
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101708,SOTAPA UPS (SSA),SOTAPA,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,23.84286,92.287643
2015-16,Mizoram                       ,1501,MAMIT,150101017,W. BUNGHMUN,15010101710,W. BUNGHMUN HIGH SCHOOL (ADHOC AIDED),W.BUNGHMUN,"DEO, MAMIT",ADHOC AIDED                                                                ,Secondary Only,Rural,23.808418,92.362765
2015-16,Mizoram                       ,1501,MAMIT,150101018,W. SERHMUN,15010101801,GOVT. SERHMUN P/S,W.SERHMUN,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,23.754364,92.356208
2015-16,Mizoram                       ,1501,MAMIT,150101018,W. SERHMUN,15010101803,W. SERHMUN P/S-II (SSA),W.SERHMUN,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,23.758459,92.358341
2015-16,Mizoram                       ,1501,MAMIT,150101018,W. SERHMUN,15010101804,GOVT. TAITESENA MEMORIAL M/S,W.SERHMUN,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,23.753746,92.356561
2015-16,Mizoram                       ,1501,MAMIT,150101018,W. SERHMUN,15010101805,SERHMUN RMSA SECONDARY SCHOOL,W.SERHMUN,"DEO, MAMIT",RMSA                                                                       ,Secondary Only,Rural,23.752778,92.356409
2015-16,Mizoram                       ,1501,MAMIT,150101019,BAWRAI,15010101901,GOVT. BAWRAI P/S,BAWRAI,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.141486,92.335555
2015-16,Mizoram                       ,1501,MAMIT,150101019,BAWRAI,15010101902,GOVT. BAWRAI M/S,BAWRAI,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Urban,24.145544,92.339205
2015-16,Mizoram                       ,1501,MAMIT,150101019,BAWRAI,15010101904,GOVT. BORAI HIGH SCHOOL,BAWRAI,"DEO, MAMIT",Department of Education,Secondary Only,Rural,24.145532,92.3392
2015-16,Mizoram                       ,1501,MAMIT,150101020,ZAWLNUAM THUAMPUI,15010102001,GOVT. ZAWLNUAM P/S-III,ZAWLNUAM THUAMPUI,"SDEO, KAWRTHAH",Department of Education,Primary,Urban,24.136246,92.334982
2015-16,Mizoram                       ,1501,MAMIT,150101020,ZAWLNUAM THUAMPUI,15010102003,GOVT. ZAWLNUAM M/S-I,ZAWLNUAM THUAMPUI,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Urban,24.137298,92.335005
2015-16,Mizoram                       ,1501,MAMIT,150101020,ZAWLNUAM THUAMPUI,15010102006,"BAPTIST ENGLISH P/S, ZAWLNUAM THUAMPUI (Pvt.)",ZAWLNUAM THUAMPUI,"SDEO, KAWRTHAH",Church                                                                     ,Primary,Urban,24.13885,92.33477
2015-16,Mizoram                       ,1501,MAMIT,150101020,ZAWLNUAM THUAMPUI,15010102007,"BAPTIST ENGLISH M/S, ZAWLNUAM THUAMPUI (GIA)",ZAWLNUAM THUAMPUI,"SDEO, KAWRTHAH",ADHOC AIDED                                                                ,Upper Primary only,Urban,24.13885,92.33477
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102101,GOVT. ZAWLNUAM P/S-I,ZAWLNUAM THUAMPUI,"SDEO, KAWRTHAH",Department of Education,Primary,Urban,24.130219,92.3356
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102102,GOVT. ZAWLNUAM P/S-II,ZAWLNUAM VENGPUI,"SDEO, KAWRTHAH",Department of Education,Primary,Urban,24.133421,92.334038
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102103,GOVT. ZAWLNUAM M/S-II,ZAWLNUAM VENGPUI,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Urban,24.128053,92.334231
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102104,ZAWLNUAM PUBLIC M/S (GIA),ZAWLNUAM VENGPUI,"SDEO, KAWRTHAH",ADHOC AIDED                                                                ,Upper Primary only,Urban,24.133236,92.329915
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102105,ZAWLNUAM PUBLIC P/S (Pvt.),ZAWLNUAM VENGPUI,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Urban,24.133236,92.329915
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102106,GOVT. ZAWLNUAM VENGTHLANG P/S,ZAWLNUAM VENGPUI,"SDEO, KAWRTHAH",Department of Education,Primary,Urban,24.126026,92.333375
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102108,GOVT. K.R. HIGH SCHOOL ZAWLNUAM ,ZAWLNUAM VENGPUI,"DEO, MAMIT",Department of Education,Secondary Only,Urban,24.133465,92.332097
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102109,ZAWLNUAM HIGHER SECONDARY SCHOOL,ZAWLNUAM VENGPUI,"DEO, MAMIT",LUMPSUM AIDED                                                              ,Higher Secondary only/Jr. College,Urban,24.137859,92.336745
2015-16,Mizoram                       ,1501,MAMIT,150101021,ZAWLNUAM VENGPUI,15010102110,HOLY MOUNT SCHOOL,ZAWLNUAM VENGPUI,"SDEO, KAWRTHAH",Pvt. Unaided,Primary with Upper Primary,Urban,24.132082,92.339099
2015-16,Mizoram                       ,1501,MAMIT,150101022,ZAWLPUI,15010102201,GOVT. ZAWLPUI P/S,ZAWLPUI,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.080992,92.326208
2015-16,Mizoram                       ,1501,MAMIT,150101022,ZAWLPUI,15010102202,GOVT. ZAWLPUI M/S,ZAWLPUI,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.081285,92.326364
2015-16,Mizoram                       ,1501,MAMIT,150101024,BUNGTHUAM,15010102401,GOVT. BUNGTHUAM P/S,BUNGTHUAM,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.183444,92.333252
2015-16,Mizoram                       ,1501,MAMIT,150101024,BUNGTHUAM,15010102402,GOVT. BUNGTHUAM M/S,BUNGTHUAM,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.183444,92.333252
2015-16,Mizoram                       ,1501,MAMIT,150101024,BUNGTHUAM,15010102403,GOVT. BUNGTHUAM HIGH SCHOOL,BUNGTHUAM,"DEO, MAMIT",Department of Education,Secondary Only,Rural,24.184853,92.330161
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102501,GOVT. KANHMUN P/S-I,KANHMUN,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.2351,92.296323
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102502,GOVT. KANHMUN P/S-II,KANHMUN,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.23924,92.296217
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102503,GOVT. KANHMUN M/S,KANHMUN,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.238645,92.296257
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102505,GOVT. KANHMUN HIGH SCHOOL,KANHMUN,"DEO, MAMIT",Department of Education,Secondary Only,Rural,24.239096,92.296236
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102506,ST. FRANCIS XAVIER HIGH SCHOOL KANHMUN (ADHOC AIDED),KANHMUN,"DEO, MAMIT",ADHOC AIDED                                                                ,Secondary Only,Rural,24.241322,92.302005
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102507,"ST. FRANCIS MIDDLE SCHOOL, ZAWLNUAM (Pvt.)",KANHMUN,"SDEO, KAWRTHAH",Pvt. Unaided,Upper Primary only,Rural,24.241431,92.30202
2015-16,Mizoram                       ,1501,MAMIT,150101025,KANHMUN,15010102508,"ST. FRANCIS PRIMARY SCHOOL, ZAWLNUAM (Pvt.)",KANHMUN,"SDEO, KAWRTHAH",Pvt. Unaided,Primary,Rural,24.241431,92.30202
2015-16,Mizoram                       ,1501,MAMIT,150101026,LUIMAWI,15010102601,GOVT. LUIMAWI P/S,LUIMAWI,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.222109,92.313651
2015-16,Mizoram                       ,1501,MAMIT,150101026,LUIMAWI,15010102602,LUIMAWI UPS (SSA),LUIMAWI,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,24.224106,92.314812
2015-16,Mizoram                       ,1501,MAMIT,150101026,LUIMAWI,15010102603,LUIMAWI VAIVENG P/S (SSA),LUIMAWI,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,24.227239,92.321154
2015-16,Mizoram                       ,1501,MAMIT,150101026,LUIMAWI,15010102604,LUIMAWI VAIVENG UPS (SSA),LUIMAWI,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,24.227027,92.320645
2015-16,Mizoram                       ,1501,MAMIT,150101026,LUIMAWI,15010102605,"NAZARETH ENGLISH SCHOOL, LUIMAWI (Pvt.)",LUIMAWI,"SDEO, KAWRTHAH",Pvt. Unaided,Primary,Rural,24.223522,92.315192
2015-16,Mizoram                       ,1501,MAMIT,150101027,THINGHLUN,15010102701,GOVT. THINGHLUN P/S,THINGHLUN,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.247433,92.37915
2015-16,Mizoram                       ,1501,MAMIT,150101027,THINGHLUN,15010102702,GOVT. THINGHLUN M/S,THINGHLUN,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.247433,92.37915
2015-16,Mizoram                       ,1501,MAMIT,150101027,THINGHLUN,15010102704,THINGHLUN HIGH SCHOOL (ADHOC AIDED),THINGHLUN,"DEO, MAMIT",ADHOC AIDED                                                                ,Secondary Only,Rural,24.250212,92.37825
2015-16,Mizoram                       ,1501,MAMIT,150101028,CHUHVEL,15010102801,GOVT. CHUHVEL P/S,CHUHVEL,"SDEO, MAMIT",Department of Education,Primary,Rural,24.124044,92.469833
2015-16,Mizoram                       ,1501,MAMIT,150101028,CHUHVEL,15010102802,GOVT. CHUHVEL M/S,CHUHVEL,"SDEO, MAMIT",Department of Education,Upper Primary only,Rural,24.124077,92.469606
2015-16,Mizoram                       ,1501,MAMIT,150101028,CHUHVEL,15010102803,CHUHVEL LEILET P/S (SSA),CHUHVEL,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.117751,92.476645
2015-16,Mizoram                       ,1501,MAMIT,150101028,CHUHVEL,15010102804,CHUHVEL  LEILET  UPS (SSA),CHUHVEL,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Rural,24.117751,92.476645
2015-16,Mizoram                       ,1501,MAMIT,150101028,CHUHVEL,15010102805,TS.MEMORIAL ENGLISH SCHOOL (Pvt.),CHHIPPUI,"SDEO, MAMIT",Pvt. Unaided,Primary,Rural,24.123279,92.466043
2015-16,Mizoram                       ,1501,MAMIT,150101029,HRIPHAW,15010102901,GOVT. HRIPHAW P/S-I,HRIPHAW,"SDEO, MAMIT",Department of Education,Primary,Rural,24.197423,92.419425
2015-16,Mizoram                       ,1501,MAMIT,150101029,HRIPHAW,15010102902,GOVT. HRIPHAW M/S,HRIPHAW,"SDEO, WEST PHAILENG",Department of Education,Upper Primary only,Rural,24.202955,92.420471
2015-16,Mizoram                       ,1501,MAMIT,150101029,HRIPHAW,15010102903,HRIPHAW P/S II (SSA),HRIPHAW,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.192342,92.417707
2015-16,Mizoram                       ,1501,MAMIT,150101029,HRIPHAW,15010102904,HRIPHAW HIGH SCHOOL (GIA),HRIPHAW,"DEO, MAMIT",ADHOC AIDED                                                                ,Secondary Only,Rural,24.202897,92.420527
2015-16,Mizoram                       ,1501,MAMIT,150101029,HRIPHAW,15010102905,WEST END ELEMENTARY SCHOOL HRIPHAW (Pvt.),HRIPHAW,"SDEO, MAMIT",Pvt. Unaided,Primary,Rural,24.202195,92.419804
2015-16,Mizoram                       ,1501,MAMIT,150101030,KANANTHAR,15010103001,KANANTHAR P/S (SSA),KANANTHAR,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.105422,92.482038
2015-16,Mizoram                       ,1501,MAMIT,150101030,KANANTHAR,15010103002,KANANTHAR UPS (SSA),KANANTHAR,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Rural,24.106491,92.481308
2015-16,Mizoram                       ,1501,MAMIT,150101031,SAIKHAWTHLIR,15010103101,GOVT. SAIKHAWTHLIR P/S,SAIKHAWTHLIR,"SDEO, MAMIT",Department of Education,Primary,Rural,24.147887,92.485111
2015-16,Mizoram                       ,1501,MAMIT,150101031,SAIKHAWTHLIR,15010103102,GOVT. R.M. SAIKHAWTHLIR M/S,SAIKHAWTHLIR,"SDEO, MAMIT",Department of Education,Upper Primary only,Rural,24.148171,92.485471
2015-16,Mizoram                       ,1501,MAMIT,150101031,SAIKHAWTHLIR,15010103103,SAIKHAWTHLIR  LEILET P/S (SSA),SAIKHAWTHLIR,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.148,92.494022
2015-16,Mizoram                       ,1501,MAMIT,150101031,SAIKHAWTHLIR,15010103104,SAIKHAWTHLIR LEILET  UPS (SSA),SAIKHAWTHLIR,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Rural,24.146667,92.491719
2015-16,Mizoram                       ,1501,MAMIT,150101031,SAIKHAWTHLIR,15010103105,SAIKHAWTHLIR ENGLISH MEDIUM SCHOOL (Pvt.),SAIKHAWTHLIR,"SDEO, MAMIT",Pvt. Unaided,Primary,Rural,24.145474,92.484912
2015-16,Mizoram                       ,1501,MAMIT,150101032,ZAMUANG,15010103201,GOVT. ZAMUANG P/S-I,ZAMUANG,"SDEO, KAWRTHAH",Department of Education,Primary,Rural,24.097131,92.397851
2015-16,Mizoram                       ,1501,MAMIT,150101032,ZAMUANG,15010103202, ZAMUANG P/S-II (SSA),ZAMUANG,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,24.105244,92.397154
2015-16,Mizoram                       ,1501,MAMIT,150101032,ZAMUANG,15010103203,GOVT. ZAMUANG M/S,ZAMUANG,"SDEO, KAWRTHAH",Department of Education,Upper Primary only,Rural,24.099252,92.397652
2015-16,Mizoram                       ,1501,MAMIT,150101032,ZAMUANG,15010103204,"PRESBYTERIAN ENGLISH SCHOOL P/S, ZAMUANG (Pvt.)",ZAMUANG,"SDEO, KAWRTHAH",Church                                                                     ,Primary with Upper Primary,Rural,24.100399,92.398436
2015-16,Mizoram                       ,1501,MAMIT,150101032,ZAMUANG,15010103207,GOVT. ZAMUANG HIGH SCHOOL,ZAMUANG,"DEO, MAMIT",Department of Education,Secondary Only,Rural,24.099027,92.397605
2015-16,Mizoram                       ,1501,MAMIT,150101032,ZAMUANG,15010103208,ST IGNATIUS ENGLISH SCHOOL ZAMUANG (Pvt.),ZAMUANG,"SDEO, KAWRTHAH",Pvt. Unaided,Primary with Upper Primary,Rural,24.102393,92.39769
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103301,GOVT. MAMIT P/S-V,MAMIT HMAR VENG,"SDEO, MAMIT",Department of Education,Primary,Urban,23.943022,92.490033
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103302,GOVT. MAMIT M/S-III,MAMIT HMAR VENG,"SDEO, MAMIT",Department of Education,Upper Primary only,Urban,23.943326,92.491313
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103303,VAWNGAWNZO UPS (SSA),VAWNGAWNZO,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Rural,24.041971,92.507043
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103305,VAWNGAWNZO P/S (SSA),VAWNGAWNZO,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.04283,92.509547
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103306,CHILUI UPS (SSA),CHILUI,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Rural,24.020766,92.46059
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103307,GOVT. TLANGKHANG P/S,TLANGKHANG,"SDEO, MAMIT",Department of Education,Primary,Rural,23.994745,92.53066
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103308,CHILUI P/S (SSA),CHILUI,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.020888,92.460625
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103309,DAMDIAI UPS (SSA),DAMDIAI,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Rural,24.08126,92.505448
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103310,DAMDIAI P/S (SSA),DAMDIAI,"SDEO, MAMIT",SSA                                                                        ,Primary,Rural,24.083285,92.504243
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103311,MAMIT HIGH SCHOOL-II (ADHOC AIDED),MAMIT HMAR VENG,"DEO, MAMIT",ADHOC AIDED                                                                ,Secondary Only,Urban,23.933169,92.489366
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103312,JOWAHAR NAVODAYA VIDYALAYA SCHOOL (Central),MAMIT HMAR VENG,"SDEO, MAMIT",Central Govt.,Upper Primary only,Rural,23.944202,92.49025
2015-16,Mizoram                       ,1501,MAMIT,150101033,MAMIT HMARVENG,15010103313,JOWAHAR NAVODAYA VIDYALAYA SCHOOL,MAMIT HMAR VENG,"DEO, MAMIT",Central Govt.,Secondary Only,Urban,23.944202,92.49025
2015-16,Mizoram                       ,1501,MAMIT,150101038,HMUNTHATLANG,15010103801,HMUNTHATLANG P/S (SSA),HMUNTHATLANG,"SDEO, KAWRTHAH",SSA                                                                        ,Primary,Rural,24.079013,92.38975
2015-16,Mizoram                       ,1501,MAMIT,150101038,HMUNTHATLANG,15010103802,HMUNTHATLANG UPS (SSA),HMUNTHATLANG,"SDEO, KAWRTHAH",SSA                                                                        ,Upper Primary only,Rural,24.078855,92.389651
2015-16,Mizoram                       ,1501,MAMIT,150101043,MAMIT CHHIM VENG,15010104301,GOVT. MAMIT P/S II ,MAMIT CHHIM VENG,"SDEO, MAMIT",Department of Education,Primary,Urban,23.919666,92.491939
2015-16,Mizoram                       ,1501,MAMIT,150101043,MAMIT CHHIM VENG,15010104302,GOVT. MAMIT M/S II,MAMIT CHHIM VENG,"SDEO, MAMIT",Department of Education,Upper Primary only,Urban,23.918264,92.491282
2015-16,Mizoram                       ,1501,MAMIT,150101043,MAMIT CHHIM VENG,15010104303,HMUNSAM PUBLIC P/S (SSA),MAMIT CHHIM VENG,"SDEO, MAMIT",SSA                                                                        ,Primary,Urban,23.923728,92.49092
2015-16,Mizoram                       ,1501,MAMIT,150101043,MAMIT CHHIM VENG,15010104304,HMUNSAM PUBLIC UPS (SSA),MAMIT CHHIM VENG,"SDEO, MAMIT",SSA                                                                        ,Upper Primary only,Urban,23.923728,92.49092
