"code","Schname", "lat", "long", "Remarks"
"15060200301","FARMVENG L.C.M. M/S","22.885808","92.751604","Completed"
"15060200302","FARMVENG P/S","22.886044","92.751763","Completed"
"15060200304","F. LALKHAMA MEMORIAL SCHOOL","22.88504","92.751311","Completed"
"15060200305","PRESBYTERIAN ENGLISH SCHOOL","22.8836678029","92.749004066","Completed"
"15060200306","PRESBYTARIAN ENG. SCHOOL M/S","22.8836727451","92.7490308881","Completed"
"15060200309","PRESBYTERIAN ENGLISH SCHOOL, HS SECTION","22.8836332074","92.749055028","Completed"
"15060200310","F. LALKHAMA MEMORIAL SCHOOL","22.8850664435","92.751391232","Completed"
"15060200311","FARM VENG RMSA SECONDARY SCHOOL ","22.8835442474","92.7545213699","Completed"
"15060200401","SALEM M/S","22.877523","92.750893","Completed"
"15060200402","SALEM P/S","22.877466","92.751162","Completed"
"15060200403","D & D ENGLISH SCHOOL","22.877189","92.751406","Completed"
"15060200406","D&D ENGLISH MEDIUM SCHOOL","22.8814610845","92.7495713532","Completed"
"15060200501","LUNGLAWN M/S","22.8730465601","92.7557525039","Completed"
"15060200503","LUNGLAWN P/S - II","22.873315","92.755831","Completed"
"15060200504","BRIGHTER ACADEMY","22.872799","92.752997","Completed"
"15060200505","K. SIAMMAWIA  SCHOOL","22.870633","92.755446","Completed"
"15060200508","GOV\'T MODEL SCHOOL","22.872468","92.752494","Completed"
"15060200511","LIANTAWNA GOVT. HS","22.8734889225","92.7555593848","Completed"
"15060200601","RAMTHAR MT. HERMON M/S","22.8798474143","92.7507206798","Completed"
"15060200602","RAMTHAR P/S","22.88095","92.753014","Completed"
"15060200603","RAMTHAR K.T. P/S","22.8808927189","92.7535437047","Completed"
"15060200604","SAPHRANGA MEMORIAL SCHOOL","22.88245","92.751527","Completed"
"15060200605","SILVER MOUNT","22.882002","92.751136","Completed"
"15060200607","L.T. THANGAWMA ENGLISH SCHOOL","22.881905","92.75022","Completed"
"15060200610","SAPHRANGA MEM. SCHOOL P/S","22.882441","92.751534","Completed"
"15060200612","KENDRYA  VIDHYALAYA SCHOOL","22.8768869099","92.758910805","Completed"
"15060200615","DM HIGHER ACADEMY (HSS SECTION)","22.8811917289","92.750107795","Completed"
"15060200616","RAMTHAR HS","22.8787848033","92.7522160113","Completed"
"15060200617","LAWITLANG ENGLISH MEDIUM SCHOOL","22.8803564762","92.7504980564","Completed"
"15060200618","SILVER MOUNT SCHOOL","22.8822147829","92.7512061596","Completed"
"15060200619","SAPHRANGA MEMORIAL HIGHER SECONDARY SCHOOL","22.8824520118","92.7516165376","Completed"
"15060200620","SAPHRANGA MEMORIAL HIGH SCHOOL","22.8827238359","92.7526411414","Completed"
"15060200621","KT HIGHER SECONDARY SCHOOL","22.8924992599","92.7437523007","Completed"
"15060200622","DM HIGHER ACADEMY (HS SECTION)","22.8812189116","92.7503424883","Completed"
"15060200701","SETHLUN M/S","22.869114","92.765909","Completed"
"15060200702","SETHLUN P/S","22.869109","92.765953","Completed"
"15060200801","LUANGMUAL M/S","22.857437","92.753441","Completed"
"15060200802","LUANGMUAL P/S","22.857124","92.753651","Completed"
"15060200803","NAZARETH ENGLISH SCHOOL","22.862828","92.754614","Completed"
"15060200804","MILLENIUM REAL LIFE SCHOOL","22.86307","92.754894","Completed"
"15060200805","2ND BN. MAP ENGLISH MEDIUM","22.863051","92.754029","Completed"
"15060200806","2ND BN. MAP ENGLISH MEDIUM PS","22.8628372258","92.7546299994","Completed"
"15060200810","NAZARETH ENGLISH SCHOOL, LUANGMUAL, LUNGLEI","22.8628372258","92.7546299994","Completed"
"15060200811","LITTLE FLOWER HIGH SCHOOL","22.8824767231","92.7486822009","Completed"
"15060200812","MILLENIUM REAL LIFE SCHOOL, HS SECTION","22.8634822827","92.7552039921","Completed"
"15060200813","VAISAM RMSA SECONDARY SCHOOL ","22.7378337748","92.7429020405","Completed"
"15060200901","THEIRIAT M/S","22.867775","92.771646","Completed"
"15060200903","THEIRIAT P/S - I","22.866806","92.778093","Completed"
"15060200905","THEIRIAT P/S - II","22.86766","92.771857","Completed"
"15060200906","ZAKHUMA MEMORIAL SCHOOL","22.865846","92.775668","Completed"
"15060200907","MT. OLIVE SCHOOL","22.8654","92.781361","Completed"
"15060200911","DARPHAWKA MEMORIAL M/S","22.864003","92.784127","Completed"
"15060200914","THEIRIAT GOVT. HS","22.8678023549","92.7716740966","Completed"
"15060200915","ZAKHUMA MEMORIAL SCHOOL, HS SECTION","22.8660179939","92.7757872641","Completed"
"15060200916","DARPHAWKA MEMORIAL HIGH SCHOOL (DM)","22.8643472967","92.7841342986","Completed"
"15060201001","HAULAWNG M/S","23.0514706907","92.7723419666","Completed"
"15060201002","ZOKHAWSANG M/S","23.0476550407","92.7762418985","Completed"
"15060201003","HAULAWNG P/S - I","23.0562536749","92.7693513036","Completed"
"15060201004","HAULAWNG P/S - II","23.0520827642","92.7721112967","Completed"
"15060201005","HAULAWNG P/S - III","23.0464037011","92.773398757","Completed"
"15060201006","HAULAWNG P/S - IV","23.047706871","92.7763572335","Completed"
"15060201007","LRD ENGLISH MEDIUM P/S","23.0516631979","92.7714782953","Completed"
"15060201008","LRD ENGLISH MEDIUM M/S","23.0516607299","92.7714890242","Completed"
"15060201009","SAICHHOH P/S","23.0762771822","92.7588665485","Completed"
"15060201012","BAPTIST ENGLISH SCHOOL","23.0496097727","92.7715694904","Completed"
"15060201014","HAULAWNG GOVT. HS","23.0477833825","92.7710625529","Completed"
"15060201015","HAULAWNG HS","23.0485090054","92.7730152011","Completed"
"15060201301","MAUSEN AIDED M/S","23.01641497","92.7379077673","Completed"
"15060201302","MAUSEN P/S","23.0166371515","92.7381169796","Completed"
"15060201402","MUALTHUAM \'N\' P/S - I","23.1137496997","92.7436047792","Completed"
"15060201403","MUALTHUAM \'N\' P/S - II","23.1129997597","92.7433687449","Completed"
"15060201404","MUALTHUAM \'N\' P/S - III","23.1077426616","92.7460885048","Completed"
"15060201405","C. HMINGLIANI MEM. AIDED M/S","23.1119044452","92.7426820993","Completed"
"15060201406","SAHEDA ENGLISH SCHOOL","23.1118501726","92.7432453632","Completed"
"15060201410","MUALTHUAM \'N\'  M/S","23.1128862816","92.7450048923","Completed"
"15060201411","MUALTHUAM \'N\' GOVT. HIGH SCHOOL","23.1114949334","92.7422395349","Completed"
"15060201501","SEKHUM M/S","23.1385890926","92.7503344417","Completed"
"15060201502","SEKHUM P/S","23.1400344212","92.75157094","Completed"
"15060201601","RAMLAITUI M/S","23.1778885837","92.7369046211","Completed"
"15060201602","RAMLAITUI P/S","23.1778146121","92.7370253205","Completed"
"15060201604","RAMLAITUI HIGH SCHOOL","23.176507773","92.7378621697","Completed"
"15060201701","KANGHMUN \'S\' M/S","23.2128923051","92.7423548698","Completed"
"15060201702","KANGHMUN \'S\' P/S","23.2112899965","92.7410244942","Completed"
"15060201704","KANGHMUN \'S\' RMSA  SECONDARY SCHOOL","23.2158651528","92.7426740527","Completed"
"15060201801","CHHIPPHIR M/S","23.1691325231","92.7965381742","Completed"
"15060201802","GOSPEL CENTENARY M/S","23.1631181019","92.7964442968","Completed"
"15060201803","CHHIPPHIR P/S - I","23.1659046447","92.7990782261","Completed"
"15060201804","CHHIPPHIR P/S - II","23.1634978642","92.7962002158","Completed"
"15060201805","CHHIPPHIR P/S - III","23.1689278548","92.7966856956","Completed"
"15060201806","ROSE BUD SCHOOL","23.1655495487","92.7977478504","Completed"
"15060201807","ROSE BUD SCHOOL P/S","23.1655692763","92.7977639437","Completed"
"15060201809","CHHIPPHIR GOVT. HS","23.1733713072","92.7969244123","Completed"
"15060201901","ZOTE \'S\' M/S","23.217299787","92.7941858768","Completed"
"15060201902","ZOTE \'S\' P/S","23.2173244369","92.7948188782","Completed"
"15060201904","ZOTE \'S\' CENTENARY SCHOOL","23.2190499212","92.7964657545","Completed"
"15060201905","ZOTE \'S\' CENTENARY SCHOOL P/S","23.2190671759","92.7964121103","Completed"
"15060201907","CHALKAMLOVA HS","23.2180836527","92.8007626534","Completed"
"15060202001","BUALPUI \'V\' M/S","23.1246060915","92.7946928144","Completed"
"15060202002","BUALPUI \'V\' P/S","23.124593758","92.7942985296","Completed"
"15060202003","ENGLISH MEDIUM SCHOOL. BUALPUI \'V\'","23.1268384377","92.7965596318","Completed"
"15060202004","BUALPUI \'V\' RMSA SECONDARY SCHOOL ","23.1312290212","92.7939042449","Completed"
"15060202101","TAWIPUI \'S\' M/S","22.6743226726","92.8454831243","Completed"
"15060202102","TAWIPUI \'S\' P/S - I","22.674364746","92.8457258642","Completed"
"15060202103","TAWIPUI \'S\' P/S - II","22.67032812","92.8502681851","Completed"
"15060202108","TAWIPUI SOUTH GOVT. HS","22.6742682247","92.8455930948","Completed"
"15060202201","MUALCHENG \'S\' M/S","22.6854246408","92.8225931525","Completed"
"15060202202","MUALCHENG \'S\' P/S","22.6873845917","92.8230062127","Completed"
"15060202205","MUALCHENG SOUTH HS","23.00079222","93.0063459277","Completed"
"15060202401","TAWIPUI \'N\' - II M/S","22.7161421625","92.8405103087","Completed"
"15060202402","TAWIPUI \'N\' - II P/S","22.715561","92.840878","Completed"
"15060202501","THUALTHU M/S","22.768142","92.843691","Completed"
"15060202502","THUALTHU P/S","22.768018","92.843783","Completed"
"15060202503","LALMAWIA MEMORIAL SCHOOL","22.768248","92.843779","Completed"
"15060202601","MUALTHUAM \'S\' P/S","22.7607808821","92.885427922","Completed"
"15060202602","MUALTHUAM SOUTH HS","22.7617924747","92.88402915","Completed"
"15060202604","MUALTHUAM \'S\' M/S","22.7611741427","92.88582623","Completed"
"15060202701","KHAWMAWI M/S","22.504187","92.772887","Completed"
"15060202702","KHAWMAWI P/S","22.503103","92.773229","Completed"
"15060202703","SYNOD KHAWMAWI","22.504558","92.773459","Completed"
"15060202704","KHAWMAWI RMSA SECONDARY SCHOOL KHAWMAWI","22.5080522166","92.7739968896","Completed"
"15060202801","THLENGANG P/S","22.675623","92.913499","Completed"
"15060202802","UPS THLENGANG ","22.675607","92.913493","Completed"
"15060202901","MAMTE M/S","22.612851","92.915354","Completed"
"15060202902","MAMTE P/S","22.614209","92.916644","Completed"
"15060203001","THINGFAL M/S","22.617148","92.873771","Completed"
"15060203002","THINGFAL P/S - I","22.617135","92.873913","Completed"
"15060203003","THINGFAL P/S - II","22.611995","92.873534","Completed"
"15060203004","THINGFAL P/S - III","22.62176","92.871767","Completed"
"15060203005","BAPTIST ENGLISH SCHOOL THINGFAL","22.617294","92.873266","Completed"
"15060203008","THINGFAL GOVT. HS","22.6173187581","92.8741371632","Completed"
"15060203101","HRANGCHALKAWN M/S","22.850347","92.796786","Completed"
"15060203102","HRANGCHALKAWN P/S","22.849995","92.796728","Completed"
"15060203105","HRANGCHALKAWN ACADEMY SCHOOL","22.845872","22.845872","Completed"
"15060203106","NEW LIFE ACADEMY (HS SECTION)","22.8337026722","92.8032329679","Completed"
"15060203107","NEW LIFE ACADEMY (HSS SECTION)","22.8336235676","92.8034958243","Completed"
"15060203109","HRANGCHALKAWN RMSA SECONDARY SCHOOL","22.8530077616","92.7957254648","Completed"
"15060203201","LUNGPUIZAWL AIDED M/S","22.846166","92.809731","Completed"
"15060203202","LUNGPUIZAWL P/S","22.848402","92.804629","Completed"
"15060203301","SAIREP P/S","22.826167","92.820604","Completed"
"15060203302","UPS SAIREP","22.821251","92.820711","Completed"
"15060203401","HLUMTE P/S","22.8196435807","92.869695425","Completed"
"15060203402","UPS HLUMTE","22.819066","92.866372","Completed"
"15060203501","ZOBAWK M/S - I","22.858291","92.823484","Completed"
"15060203502","ZOBAWK M/S - II","22.863737","92.82451","Completed"
"15060203503","ZOBAWK P/S - I","22.857666","92.822656","Completed"
"15060203504","ZOBAWK P/S - II","22.863099","92.825553","Completed"
"15060203505","ZOBAWK P/S - III","22.857135","92.821919","Completed"
"15060203506","DISCIPLESHIP ENGLISH SCHOOL","22.855051","92.819178","Completed"
"15060203507","PUBLIC ENGLISH SCHOOL M/S","22.859077","92.820651","Completed"
"15060203508","PUBLIC ENGLISH SCHOOL P/S","22.858905","92.820252","Completed"
"15060203511","ZOPUI MULTIPURPOSE ACADEMY SCHOOL","22.86348","92.826453","Completed"
"15060203513","ZOBAWK HSS","22.8536602801","92.8199216723","Completed"
"15060203514","ZOBAWK GOVT. HS","22.8551877544","92.8191867471","Completed"
"15060203515","DISCIPLESHIP ENGLISH SCHOOL, HS SECTION","22.8548862155","92.8192859888","Completed"
"15060203601","DAWN AIDED M/S","22.903902","92.829093","Completed"
"15060203602","DAWN P/S","22.903752","92.829705","Completed"
"15060203701","RALVAWNG M/S","22.935494","92.833412","Completed"
"15060203702","RALVAWNG P/S","22.935029","92.832775","Completed"
"15060203703","UPPER RALVAWNG  P/S","22.949016","92.8597","Completed"
"15060203704","UPS UPPER RALVAWNG ","22.948545","92.85969","Completed"
"15060203706","RALVAWNG RMSA SECONDARY SCHOOL","22.9300623565","92.8328995407","Completed"
"15060203901","BUALTE M/S","22.805173","92.807754","Completed"
"15060203902","BUALTE P/S","22.805081","92.807788","Completed"
"15060203904","BUALTE HS","22.8059094109","92.8090909123","Completed"
"15060204001","THAIZAWL M/S","22.810893","92.807055","Completed"
"15060204002","THAIZAWL P/S","22.810825","92.806975","Completed"
"15060204004","BETHEL ENGLISH SCHOOL THAIZAWL","22.811355","92.806761","Completed"
"15060204201","ZOTUITLANG M/S","22.997402279","92.8170892596","Completed"
"15060204202","ZOTUITLANG P/S","22.9970615519","92.8187683225","Completed"
"15060204204","ZOTUITLANG HS","23.0009477652","92.8162188828","Completed"
"15060204301","CHENGPUI P/S","22.977883","92.821415","Completed"
"15060204302","UPS CHENGPUI","22.97829","92.820537","Completed"
"15060204401","TAWIPUI \'N\' - I M/S","22.716763","92.840338","Completed"
"15060204407","TAWIPUI NORTH 1 GOVT. HS","22.7205955569","92.8389009833","Completed"
"15060204501","UPS HMUNTLANG ","23.0496393896","92.8107941151","Completed"
"15060204502","HMUNTLANG P/S","23.0489532623","92.8124624491","Completed"
"15060300101","CHAWNGTE `L`  GOV`T  M/S","22.6206216105","92.6473912597","Completed"
"15060300102","CHAWNGTE GOV`T P/S","22.6231791621","92.6464390755","Completed"
"15060300103","GULSIL  GOV`T  P/S","22.6264868253","92.6420402527","Completed"
"15060300105","NGIAUTLANG  UPGRADED P/S","22.6377758546","92.6784163713","Completed"
"15060300106","HMUNTHAR  UPGRADED P/S","22.6347011714","92.6985436678","Completed"
"15060300107","NGIAUTLANG SYNOD PVT. P/S","22.638504","92.677812","Completed"
"15060300108","SALVATION ARMY P/S, CHAWNGTE \'L\'","22.62059","92.647864","Completed"
"15060300110","CHAWNGTE L GOVT. HS","22.6231618313","92.6468628645","Completed"
"15060300111","GULSIL UPS","22.6263754157","92.642083168","Completed"
"15060300301","MAUTLANG UPGRADED P/S","22.626885423","92.7305611968","Completed"
"15060300401","VAISAM  GOV`T P/S","22.7326288932","92.7435082197","Completed"
"15060300402","VAISAM  GOV`T M/S","22.7354713174","92.7420262992","Completed"
"15060300601","THANGTE GOV`T  P/S","22.7779868281","92.7777908742","Completed"
"15060300602","THANGTE AIDED M/S","22.7748930339","92.779134661","Completed"
"15060300603","THANGPUI  UPGRADED P/S","22.8168721343","92.7659985423","Completed"
"15060300604","THANGPUI  UPS","22.8168869682","92.7664062381","Completed"
"15060300801","GOV`T RUALALUNG P/S","22.6726496276","92.6729875803","Completed"
"15060300802","RUALALUNG   GOV`T M/S","22.667189815","92.6721963286","Completed"
"15060300803","VAIRAWKAI BCM PVT. P/S","22.680879","92.657161","Completed"
"15060300804","VAIRAWKAI SYNOD P/S","22.680887","92.656587","Completed"
"15060300805","VAIRAWKAI UPS","22.6811680851","92.6585546136","Completed"
"15060300806","VAIRAWKAI UPGRADED P/S","22.6812472781","92.6561446488","Completed"
"15060300901","LUNGRANG `S`  GOV`T M/S","22.7310728326","92.6465450227","Completed"
"15060300902","GOV`T LUNGRANG `S` P/S - I","22.7344644777","92.6444140077","Completed"
"15060300903","GOV`T LUNGRANG `S`  P/S - II","22.7279284972","92.6503524184","Completed"
"15060300904","GOV`T LALNUTUI P/S","22.7418313059","92.6292675734","Completed"
"15060300905","SEDAILUI  UPGRADED P/S","22.6721868142","92.6184998453","Completed"
"15060300906","THANZAMASORA  UPGRADED P/S ","22.7587304674","92.5845551491","Completed"
"15060300907","LALNUTUI UPS","22.7406587749","92.6302358508","Completed"
"15060300908","BLESSING E/M P/S LUNGRANG `S`","22.7293","92.650904","Completed"
"15060300910","LUNGRANG HS","22.7311396273","92.6464954019","Completed"
"15060300911","SAILEN UPS","22.6856770602","92.7203178406","Completed"
"15060301001","SYNOD HOME MISSION, ZEHTET","22.6786289373","92.6985436678","Completed"
"15060301002","ZEHTET  UPGRADED P/S","22.6805543383","92.6977953315","Completed"
"15060301003","SYNOD HOME MISSION M/S, ZEHTET","22.6786140883","92.6985490322","Completed"
"15060301004","SAILEN GOV`T  P/S","22.6828880465","92.7221980691","Completed"
"15060301101","SYNOD HOME MISSION P/S BUKNUAM","22.717598","92.701574","Completed"
"15060301102","BUKNUAM UPS","22.7194475846","92.7008128166","Completed"
"15060301103","BUKNUAM UPGRADED P/S","22.7186756668","92.7006733418","Completed"
"15060301201","CHITHAR  GOV`T M/S","22.7915507168","92.7405832708","Completed"
"15060301202","CHITHAR  GOV`T P/S","22.7928093574","92.7401997149","Completed"
"15060301301","GOV`T PUKPUI M/S I","22.9345680428","92.7525137365","Completed"
"15060301302","GOV`T PUKPUI P/S - I","22.9340048402","92.7535168827","Completed"
"15060301303","GOV`T PUKPUI P/S - II","22.936055084","92.7589403093","Completed"
"15060301304","GOV`T PUKPUI M/S - II","22.9370258513","92.7592433989","Completed"
"15060301306","JEHOVA NISSI M/S, PUKPUI","22.937945","92.758162","Completed"
"15060301307","JEHOVA NISSI P/S, PUKPUI","22.937945","92.758162","Completed"
"15060301308","EKLAVYA M/S","22.9376260932","92.7646332979","Completed"
"15060301309","JNV NAVODAYA M/S","22.9368899937","92.7495914698","Completed"
"15060301311","PUKPUI GOVT. HS","22.9366627407","92.7607159317","Completed"
"15060301312","EKLAVYA MODEL RESIDENSIAL SCHOOL, HS SECTION","22.9376507944","92.769061625","Completed"
"15060301401","ZOTLANG GOV`T M/S","22.9152300805","92.7554655075","Completed"
"15060301402","ZOTLANG GOV`T P/S - I","22.9149484393","92.7553206682","Completed"
"15060301403","ZOTLANG  GOV`T  P/S - II","22.9125495243","92.7557310462","Completed"
"15060301404","CAREY ENGLISH  ADHOC AIDED M/S, ZOTLANG","22.9143209209","92.7546206117","Completed"
"15060301405","CAREY ENGLISH SCHOOL P/S, ZOTLANG","22.914412","92.75457","Completed"
"15060301407","ZOTLANG GOVT. HS","22.9152350216","92.755484283","Completed"
"15060301501","GOV`T SERKAWN M/S","22.9107138686","92.7564579248","Completed"
